"latitude","longitude","type","duration","temp","humidity"
-35.176043464232,149.785959142124,"forest",27,29,76
-33.9615725639788,149.955427912213,"grassland",12,25,45
-34.4069500499161,150.802910754686,"forest",22,25,60
-33.8239034853239,151.097805659061,"grassland",18,18,63
-34.9029554774601,149.215046262351,"forest",36,27,86
-34.4557881247568,151.131504053506,"grassland",23,19,43
-33.8872021059974,149.813304464431,"forest",40,26,82
-33.7128905796238,149.582268396413,"grassland",19,24,41
-34.4764534213448,149.423615057453,"grassland",16,25,57
-33.9715181557775,150.105331809981,"forest",33,29,71
-33.7231302367868,146.982237751491,"desert",46,40,42
-33.1443053534179,150.181016903589,"forest",24,25,91
-33.9132617737457,148.881359420499,"grassland",10,24,41
-32.8187585928196,150.322550711285,"forest",22,29,87
-33.4033952505419,150.184535516036,"grassland",15,24,37
-35.2540835331719,149.57493057143,"forest",19,33,72
-33.3060098709342,149.168991387103,"grassland",16,24,33
-33.9759796632019,151.181967006709,"grassland",22,19,49
-33.8449679158739,150.194281418699,"grassland",11,25,51
-32.6980018240754,147.545909616412,"desert",31,36,41
-34.1304503961267,150.291743968419,"grassland",28,31,60
-34.1782665431382,151.129681379026,"grassland",16,32,61
-32.4820067048249,147.666857181589,"desert",37,43,20
-33.4304341143369,150.797581514324,"grassland",17,27,69
-33.2606638600516,150.076434477441,"grassland",19,23,24
-34.146556947313,149.793401142982,"forest",39,35,79
-35.2444416112493,150.461354879585,"forest",25,24,63
-32.8929730648701,150.810090161972,"forest",24,25,82
-33.5666390970083,150.463836995559,"grassland",14,20,46
-34.3437891246022,147.288462345123,"desert",33,35,16
-32.6174133952484,149.942625648559,"grassland",16,23,43
-32.9370804043868,150.38105605783,"forest",21,23,94
-32.5481983763226,147.689652822168,"desert",26,48,29
-33.9704112633256,149.889841352208,"forest",50,27,78
-33.486917820993,151.041526343673,"grassland",17,20,48
-35.1609884364676,151.041542504191,"grassland",7,26,28
-33.116112847964,148.337090804226,"desert",48,41,10
-33.6796898150328,151.168473133199,"grassland",17,17,58
-32.8543284849833,149.570273428002,"grassland",12,22,60
-32.8777901429948,151.09923947457,"grassland",18,18,51
-33.663513821475,150.591330986872,"forest",37,28,84
-33.6151300659592,150.42884697842,"grassland",15,33,37
-33.3850692754327,150.044431161266,"forest",41,27,88
-33.7685735987844,150.763415539238,"grassland",20,20,41
-34.5484219307692,150.703496434444,"forest",29,36,62
-32.9912921571095,150.782445247787,"grassland",15,23,48
-33.3161858657567,151.324719505764,"grassland",17,19,38
-32.0731238480624,148.375347085341,"desert",38,35,21
-35.303033604438,149.51532478449,"forest",33,31,60
-32.384296372532,150.01215255231,"grassland",15,24,42
-33.9277206784355,150.151414313229,"grassland",13,27,55
-34.5681201575973,149.711162134007,"forest",41,30,74
-34.0659027187202,150.791620602919,"grassland",11,24,65
-34.3291412218534,150.045202326164,"forest",38,33,83
-34.3525025953946,150.898613886267,"forest",35,35,68
-34.3775613690956,151.119997673526,"forest",36,27,54
-33.7834299427504,150.414276441842,"forest",28,25,69
-32.4465063224898,150.5763914161,"forest",31,25,85
-33.1894625015786,150.888929956484,"grassland",23,21,63
-34.621106876364,150.274173163485,"grassland",18,26,49
-35.6129398350657,149.60831693375,"forest",31,21,71
-34.0163682912153,151.253882051502,"forest",23,31,91
-34.8661407077534,145.624112371231,"desert",40,41,15
-34.0805621659313,150.28173583997,"grassland",11,26,28
-31.7886695825808,148.247778571051,"desert",41,43,25
-34.0223522586907,151.460529314305,"grassland",18,23,39
-33.7184235041799,150.826310843077,"grassland",10,22,61
-33.5978283449905,150.76788472273,"grassland",9,22,49
-33.6591449632842,150.937338387629,"grassland",10,19,49
-33.5570758148844,150.889605720344,"grassland",16,22,50
-33.9140086017917,149.871547732564,"grassland",18,25,36
-33.919553258242,151.145742598232,"grassland",25,21,56
-33.4487409233435,150.974271268834,"grassland",11,25,68
-32.2612314397919,148.089853297937,"desert",41,53,25
-33.2551996262076,151.067882064797,"grassland",16,21,62
-34.4009054443309,150.563609693393,"grassland",14,28,61
-32.698913405182,150.561519635452,"forest",25,28,85
-34.787726332727,150.391103947057,"forest",31,27,65
-34.471167266499,149.893197695718,"forest",33,32,91
-34.267155237221,146.723192855472,"desert",33,39,7
-32.6575421914281,150.004535441321,"grassland",16,27,29
-34.0544375085119,150.593942125327,"forest",21,35,55
-33.2667353351787,147.025485833743,"desert",25,41,29
-33.5355535330071,150.250781371114,"forest",46,28,88
-34.4377022539355,151.00874919578,"forest",28,28,71
-34.1093590597032,150.453577660733,"grassland",13,27,51
-34.8552278434202,149.977099350317,"forest",34,30,68
-33.7692483025289,150.769607945049,"grassland",22,30,52
-33.1146179079982,151.051345023075,"forest",27,22,98
-32.0159721283127,147.945973119986,"desert",35,48,34
-34.3474449977411,150.65850873871,"forest",30,31,73
-34.0903127051159,151.013955178054,"forest",36,31,93
-34.2164363525576,150.902926902797,"grassland",22,35,59
-33.313566426181,150.313359760017,"grassland",8,33,71
-32.955003630749,151.212958595683,"grassland",10,17,49
-32.274301258326,147.837281974919,"desert",48,52,35
-33.9881152666778,151.008574438394,"grassland",12,31,69
-34.5068227099946,149.538710162889,"forest",39,32,75
-34.637908146247,145.954155331326,"desert",43,42,26
-32.0451461856848,150.390718726217,"forest",25,25,88
-34.4917934723718,146.323448738546,"desert",46,48,17
-33.6233747748832,150.743436126389,"grassland",9,18,50
-33.0071724214749,150.454060762945,"grassland",21,26,27
-33.3165502504947,150.094484371693,"grassland",9,27,63
-34.3095793984326,150.861810996723,"grassland",16,31,40
-33.9048889514134,150.400919597367,"grassland",12,26,60
-32.5723489507347,147.556299558953,"desert",32,54,47
-34.4100492024629,146.92772914197,"desert",40,43,27
-33.7073059754223,150.763789505759,"grassland",15,22,53
-33.9831139046759,149.626611077391,"grassland",19,27,45
-32.8391846370629,150.003738398774,"grassland",13,27,48
-33.2512983765476,147.040481707484,"desert",30,42,6
-33.9776764478212,149.798151016921,"grassland",14,26,44
-33.2462548640199,147.525375762593,"desert",39,39,11
-32.3302582528443,147.952648194151,"desert",31,50,27
-33.4979194272507,150.527085300878,"forest",32,33,88
-32.6512086623187,150.402506385785,"forest",19,26,93
-32.6354676876379,147.755498509077,"desert",30,44,34
-34.0268324140598,150.637098701584,"grassland",15,20,60
-34.7135292845881,146.373542008811,"desert",38,42,26
-34.9402707953705,150.707335447233,"forest",25,36,81
-34.1216893345948,150.857566502255,"grassland",18,20,49
-33.3159264441125,147.164623845272,"desert",44,39,14
-33.1537940990807,151.345120030377,"grassland",23,22,54
-33.5595705013118,150.488394203263,"grassland",11,21,45
-34.1678794808376,149.745810320754,"forest",51,33,67
-34.9342791401686,145.885477587376,"desert",50,41,9
-33.4781857660299,149.687592452415,"grassland",10,25,32
-32.9018279699394,150.983888067536,"grassland",18,19,63
-33.3162340458824,150.971143128359,"grassland",11,20,26
-32.3548721823371,149.081152874941,"grassland",8,26,29
-33.3594464668139,150.992073012557,"forest",46,28,89
-34.7910668391382,150.390374524425,"forest",24,31,68
-36.231391111061,149.561701705373,"forest",27,27,58
-33.3434580323108,150.066735508935,"grassland",18,28,29
-33.3181554873675,150.061514167352,"grassland",16,23,40
-33.1999475260212,151.158403314659,"grassland",19,19,45
-34.1345107824436,147.378849819779,"desert",34,41,2
-34.0272922714743,151.265284484062,"grassland",19,20,43
-33.2532309054674,150.565936864565,"grassland",23,24,43
-32.2089726430133,147.977160706914,"desert",30,42,28
-34.190013004243,150.300855576836,"forest",41,26,84
-32.6797977724473,150.304459326809,"forest",24,26,96
-33.6408371975279,150.874404949419,"grassland",26,21,52
-33.4343164933542,149.904782038632,"grassland",10,21,48
-32.4243030602894,150.303003953491,"forest",13,21,96
-33.9145459274029,150.999758364501,"grassland",19,21,49
-33.3237555195648,150.456989043339,"grassland",17,17,39
-33.3071437213076,151.188272784933,"grassland",13,19,56
-33.5235460594735,150.529871479442,"forest",36,26,62
-34.0764972991395,149.9962240084,"forest",44,28,77
-33.7784739881477,147.355156257277,"desert",41,40,3
-33.41541757772,151.385510081185,"grassland",13,21,34
-33.3208815056451,151.145184770402,"grassland",12,19,54
-32.1665076711095,150.275224301833,"forest",22,28,87
-34.5803262504049,146.51460648657,"desert",43,32,22
-33.7669724149059,150.211376404393,"grassland",10,27,52
-33.8969567475669,150.704974132714,"grassland",19,17,27
-34.3627018954811,150.582542822079,"forest",20,31,77
-33.1129642385534,150.359520775465,"grassland",10,30,47
-32.2277513585791,148.003086903921,"desert",36,48,36
-33.7933815315319,150.105011631132,"grassland",12,25,43
-32.6146135422676,149.674899162654,"grassland",13,23,49
-33.9118486548519,149.077738005509,"grassland",17,19,27
-32.6550202802643,149.815709921595,"forest",19,27,83
-33.2243733279534,149.862530113258,"forest",35,29,58
-33.5209094113225,150.496275152454,"grassland",22,29,49
-32.0553791952224,148.076659693057,"desert",35,45,22
-33.1556963276511,151.339944589295,"grassland",22,20,54
-32.4071481138306,150.457308285454,"forest",26,25,93
-34.1749300521716,146.933086324849,"desert",29,42,20
-32.3981233150602,148.161722417033,"desert",36,44,12
-32.7461536364638,147.491910707196,"desert",39,40,30
-34.7452604625669,149.631035344616,"forest",28,32,67
-33.874290973799,150.087730513995,"forest",35,32,74
-33.4384912456901,150.736792198142,"grassland",18,22,53
-34.3637586524401,150.856935410798,"grassland",21,32,52
-33.3181224120029,150.389176983377,"grassland",18,18,43
-32.9310876304753,148.889767683152,"grassland",16,20,40
-33.4631810908828,147.832131919869,"desert",39,42,10
-34.7953319620062,150.035175994494,"forest",24,35,90
-33.3425907275024,149.324984164604,"grassland",15,23,38
-33.8078386321541,151.20759745262,"forest",36,30,82
-33.6649053453942,151.195530612038,"forest",25,29,75
-34.6718411501226,149.74159028784,"forest",45,29,75
-34.3118480267635,150.019920332955,"forest",44,31,71
-33.9763298488521,150.881827520664,"grassland",9,20,47
-32.8879182900165,150.087066233996,"grassland",9,26,46
-32.1808438667286,150.614429180217,"forest",35,22,87
-34.4186092087885,146.433989385649,"desert",45,38,14
-34.568228746355,151.075156816989,"forest",27,28,70
-33.962444098517,148.985368817889,"grassland",10,25,40
-33.4308458006956,150.745966456805,"grassland",16,25,79
-34.90183586009,150.292185592239,"forest",23,30,76
-33.8805909892677,150.404547948294,"grassland",25,27,64
-33.4068758324762,150.207617935279,"forest",32,28,80
-32.6497470544929,150.764573951698,"grassland",12,23,37
-33.0385214313657,151.052622033319,"grassland",14,24,50
-34.7300846747247,150.527974019957,"forest",19,32,54
-34.5978867878094,149.917856269178,"forest",35,27,69
-33.8097208888098,150.654940175103,"forest",42,28,70
-33.2406139388752,150.625976420297,"grassland",20,20,57
-34.0463050346888,150.053860289816,"forest",44,29,84
-33.7957630158947,150.731084299969,"forest",35,36,92
-34.3696991646708,150.067381227888,"forest",37,33,77
-32.6169451112561,150.612743488771,"forest",18,27,94
-32.8394238659405,150.219218079837,"grassland",15,29,65
-34.2210450442042,148.904957948858,"grassland",10,19,46
-33.7986496043357,150.331403754194,"grassland",11,28,39
-34.2263801824508,150.899904979637,"grassland",17,33,56
-35.6943863440531,149.858680529263,"grassland",17,24,39
-33.5455506539763,150.895539661062,"grassland",14,18,42
-34.0912510440789,151.105697072337,"grassland",13,21,50
-33.6283649532748,149.491471566407,"grassland",12,22,34
-33.674210630788,151.161894696856,"grassland",13,21,51
-34.3668754654302,150.761379737148,"forest",26,30,64
-34.7586429362247,146.107431979083,"desert",37,39,16
-32.4942190427217,149.703989759737,"grassland",12,25,31
-34.2303356391969,150.771611660066,"grassland",13,29,62
-32.9184282979468,150.629971923858,"forest",24,26,77
-33.8899631200492,150.997785526385,"grassland",17,18,59
-33.8665675314858,150.910265766991,"grassland",19,21,34
-32.0947798419631,148.027538268375,"desert",37,47,32
-32.4328547981202,151.161812681749,"forest",27,25,94
-33.4848587144839,148.674986657385,"grassland",9,22,32
-33.1323073430593,149.278453707691,"grassland",17,22,70
-33.4473470576159,150.30136385052,"forest",53,31,75
-34.4144218911545,150.792177926366,"forest",28,32,62
-33.5200818357026,147.653975079967,"desert",38,38,15
-32.8437301552316,150.544774720519,"forest",35,22,91
-33.9838675298925,150.805195555029,"grassland",12,33,39
-34.3450470285641,146.689207310682,"desert",43,41,2
-33.6000050992321,150.61995297508,"grassland",17,26,55
-34.5046862878114,146.254373753286,"desert",45,45,6
-32.3556853322667,151.058921570551,"forest",24,36,65
-32.4387682531423,149.919201803901,"forest",27,26,90
-32.3120346999278,147.664523104304,"desert",43,35,46
-33.827904205606,150.251374092434,"grassland",16,33,59
-33.8842192005396,150.842093475368,"grassland",22,24,64
-32.7689797889243,151.002213256372,"grassland",9,27,36
-33.0716493493809,150.8969755605,"grassland",22,18,52
-32.7743778235355,150.813557984391,"grassland",22,22,52
-34.8308136300574,150.576628670208,"forest",30,26,54
-32.6741681846163,150.896021360241,"forest",21,24,95
-33.6821481721349,149.447809366297,"grassland",16,26,46
-34.2789541621761,146.20538014306,"desert",34,49,1
-33.8228481958701,146.57238722336,"desert",43,39,17
-33.8580509756476,150.193090672649,"forest",43,30,88
-34.2397947868427,150.6597593654,"forest",20,29,61
-34.2967586013637,150.656362459028,"grassland",14,20,52
-33.2514726112276,151.149366689952,"grassland",13,22,42
-33.3963174198027,150.909102450157,"grassland",9,19,67
-35.400901244822,149.95616492429,"forest",33,33,76
-34.51237529671,150.736780051685,"grassland",16,32,65
-32.6734287180974,147.44760156296,"desert",51,49,14
-34.0482360825109,150.513768655974,"grassland",10,28,55
-33.3811099024685,150.67321186487,"grassland",12,23,55
-34.0831822023257,150.708823511226,"grassland",16,20,47
-34.8140071605896,150.187618503379,"forest",22,33,60
-33.3066978626441,148.282205412873,"desert",35,47,9
-34.3617243163485,146.704419359319,"desert",38,41,8
-34.2579486639083,150.616912522177,"grassland",17,31,51
-33.691674601201,147.259719565,"desert",37,39,13
-35.0347509356136,146.423302013204,"desert",47,44,5
-32.7969982800499,150.776601304602,"forest",22,32,89
-33.9055005754569,150.291694325216,"forest",31,25,68
-33.9117711085615,151.095485209767,"grassland",16,23,53
-33.7248625571719,150.646884923681,"grassland",17,18,41
-34.8624767242475,150.49595409321,"forest",20,29,83
-33.7927298509224,150.553228866197,"grassland",17,18,39
-34.3775433161903,146.902190624464,"desert",42,41,5
-33.5873366453736,149.131164913821,"grassland",20,20,31
-33.055674629862,147.267907512301,"desert",32,45,21
-32.8246696782248,149.397393303452,"grassland",12,22,40
-34.3026393732613,150.683534313758,"grassland",12,29,35
-32.7523647761365,150.197751089423,"forest",17,25,97
-32.8513506844693,149.014098737138,"grassland",14,24,22
-32.778398893466,150.53343303409,"forest",40,31,79
-33.6321433713695,151.407597197397,"grassland",16,21,57
-33.2839954688099,149.964050264235,"grassland",12,23,37
-32.7914761247412,149.241758644275,"grassland",12,26,27
-33.7669601168605,150.13607586265,"forest",34,30,87
-34.7256569304486,150.379005909965,"forest",24,34,68
-33.6423995427395,151.089582372649,"forest",35,27,90
-36.1737179126113,149.036945211539,"forest",20,29,70
-33.6947091629924,149.818411480462,"grassland",19,21,21
-33.5338798228043,150.143332893261,"grassland",23,27,53
-34.5203215951204,150.349768882724,"forest",36,29,90
-33.59918841331,150.526668286581,"grassland",10,29,63
-33.5301873981082,150.559635254343,"grassland",19,20,63
-33.1473462651462,150.912170097395,"grassland",13,21,36
-33.7475040026401,146.938890996361,"desert",39,42,19
-33.7802009512496,149.172908307232,"grassland",8,25,43
-31.9175409760831,151.100279882354,"grassland",13,24,36
-32.7546939454369,150.564386765752,"grassland",16,19,53
-33.9414625902739,151.170703789836,"grassland",16,18,48
-32.8881714616626,148.098329508723,"desert",42,42,20
-33.1290278855279,150.518363896282,"forest",27,27,97
-33.9797539517254,149.989618199935,"grassland",14,24,43
-34.7213232480514,150.530069400763,"forest",36,33,77
-33.9870287727767,149.674934400638,"forest",41,29,86
-33.2850701243436,150.107507760445,"grassland",16,21,53
-33.5270049165031,150.559615274954,"grassland",17,13,31
-34.1138429549381,147.452464641877,"desert",44,33,11
-34.7985034120266,150.418924084369,"forest",28,26,52
-35.2870297902536,149.350733989594,"forest",29,28,74
-34.7495053828575,149.852015176369,"forest",23,30,87
-33.8958507274803,147.584391427206,"desert",35,44,6
-33.569624071111,151.170248327248,"grassland",21,23,37
-33.9457516873035,151.274971029158,"forest",25,29,76
-32.9011325660033,150.273845623397,"forest",30,27,97
-34.1717180617641,151.084376718679,"grassland",17,26,76
-32.9009197590484,147.58472154392,"desert",44,47,7
-32.7106435619857,149.384627115469,"grassland",15,23,46
-32.9517848513652,149.126837073158,"grassland",9,23,33
-34.5702997826244,148.839202721066,"forest",36,27,81
-32.1644841371586,151.066313771919,"forest",39,30,91
-35.4865079863162,149.817073227018,"forest",26,33,91
-32.6362037621193,150.602534673253,"forest",16,25,80
-33.7649339345101,150.622060897882,"grassland",18,19,46
-34.4320270655056,150.073221683493,"forest",50,30,81
-34.7387349890812,146.115110521357,"desert",37,43,5
-33.0748525641169,147.038883471374,"desert",41,41,18
-33.1431466688816,147.042299394328,"desert",42,50,43
-34.0354974855125,150.364981169362,"grassland",8,25,69
-33.962704795352,146.905209257909,"desert",41,44,17
-33.358079699703,151.576944291524,"grassland",13,24,55
-33.4610965091461,150.747149356918,"grassland",11,19,49
-33.359014875707,150.576369103308,"forest",43,31,79
-33.513120123845,150.613850578321,"grassland",12,26,37
-33.0666549786689,148.218755317455,"desert",38,39,9
-33.2979705177175,150.693014679083,"grassland",21,24,81
-33.0329538969867,150.034305133199,"grassland",10,22,53
-35.8353148689842,145.633702557106,"desert",42,42,8
-34.7311788949113,150.371214676761,"forest",12,30,81
-34.3714103747037,149.485988642704,"forest",43,31,84
-35.321803943237,149.878140185151,"forest",31,25,74
-33.916661152958,150.925748460349,"forest",44,27,86
-33.6875880849454,151.100704959858,"grassland",14,19,66
-33.9787540927122,149.954854021764,"forest",31,32,89
-35.4135619815531,149.795259472395,"forest",21,39,66
-33.3318996311725,151.128070304277,"grassland",13,19,43
-33.5920539710552,149.991269404325,"grassland",10,31,28
-32.7779513627875,149.235165346145,"grassland",16,25,39
-33.7459199353036,149.288449228949,"grassland",13,29,59
-33.7181898094412,151.048362179361,"grassland",11,19,37
-34.4747977281983,146.96519379941,"desert",34,35,4
-33.4052175768047,151.190524328687,"grassland",20,18,44
-32.7973655293329,150.856835392244,"forest",24,28,84
-33.2775378527957,150.84531401721,"grassland",16,24,51
-32.0332663791438,148.170214544878,"desert",32,46,26
-33.5530272731365,147.071033510012,"desert",39,45,4
-33.7348284224593,150.792783882566,"forest",36,26,69
-34.6321775632592,150.862055736135,"grassland",25,31,54
-33.333257909489,151.090315551465,"forest",46,38,83
-36.6446915393609,149.121471952006,"forest",16,31,77
-33.5523358201885,151.906959516063,"grassland",15,17,49
-33.720810952317,150.678242805753,"grassland",25,33,69
-33.7202056110589,149.591677228954,"grassland",10,29,51
-34.3006723283791,149.79141236551,"forest",35,36,71
-33.0435094458645,150.772074861311,"grassland",19,21,44
-33.4841174125513,151.029398906507,"grassland",17,30,48
-35.6570415635426,149.980265229875,"forest",21,28,68
-32.5697270844753,150.17727279424,"forest",23,32,76
-34.5080674746835,150.673608532928,"grassland",20,32,38
-33.0525658793206,147.652717930075,"desert",34,44,12
-33.5462825721242,147.338013916766,"desert",45,30,11
-35.4125707684459,150.238876463812,"forest",27,30,52
-33.3972134925905,149.867146540614,"grassland",10,25,29
-34.6791329969427,148.864923528006,"grassland",10,22,34
-33.5938147463858,150.470419637414,"grassland",17,17,50
